Date Time,Open,Close,High,Low,Volume,Smoothed_Close,Predicted,DirectionMatch,Diff_pred,GainLoss,CumulativeGainLoss,finbert_sentiment_score
2024-07-05 13:30:00+00:00,205.71,205.94,206.08,203.73,552300,203.35497598092,223.36944580078125,1.0,17.429,2.92,107.98000000000012,0.6159892678260803
2024-07-08 13:30:00+00:00,205.65,202.79,205.73,202.46,544900,202.9181239825,223.7512969970703,0.0,20.961,3.15,111.13000000000012,0.0
2024-07-09 13:30:00+00:00,202.65,200.28,202.65,199.59,654000,202.12972478756103,223.8118438720703,0.0,23.532,2.51,113.64000000000011,0.7947931289672852
2024-07-10 13:30:00+00:00,201.27,202.29,202.42,200.59,465900,201.2818814169164,223.549545288086,0.0,21.26,-2.01,111.63000000000012,0.0
2024-07-11 13:30:00+00:00,203.77,201.73,204.14,201.37,613000,200.54901451711592,223.07244873046875,1.0,21.342,-0.56,111.07000000000012,0.0
2024-07-12 13:30:00+00:00,202.88,205.11,206.34,202.47,635300,200.2433630820269,222.50392150878903,0.0,17.394,-3.38,107.69000000000013,0.0
2024-07-15 13:30:00+00:00,205.33,203.51,205.71,203.25,493700,200.34029156457927,222.00816345214844,1.0,18.498,-1.6,106.09000000000012,0.0
2024-07-16 13:30:00+00:00,204.49,204.87,204.91,203.5,425800,200.6662747041165,221.7002410888672,0.0,16.83,-1.36,104.73000000000012,0.668411135673523
2024-07-17 13:30:00+00:00,201.51,200.01,202.16,199.17,790500,201.4768471949669,221.6037139892578,1.0,21.594,-4.86,99.87000000000012,-0.7912250757217407
2024-07-18 13:30:00+00:00,200.63,197.23,200.77,196.14,795700,202.9630248541972,221.80438232421875,0.0,24.574,2.78,102.65000000000012,0.0
2024-07-19 13:30:00+00:00,196.76,197.21,198.62,196.66,699600,204.82536825362496,222.43994140625,0.0,25.23,0.02,102.67000000000012,0.0
2024-07-22 13:30:00+00:00,199.23,200.47,201.3,199.04,1058500,206.71304135130583,223.51510620117188,1.0,23.045,3.26,105.93000000000012,0.9366214275360109
2024-07-23 13:30:00+00:00,212.56,214.76,214.94,211.0,2594000,208.3830420761804,224.8983764648437,1.0,10.138,14.29,120.22000000000014,0.0
